<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.04	08:00:00	13947.36	13992.28	13939.50	13956.83	3672	0	200
2022.03.04	09:00:00	13956.58	13998.33	13931.76	13967.16	4733	0	200
2022.03.04	10:00:00	13965.53	14058.97	13946.69	13953.54	7674	0	200
2022.03.04	11:00:00	13953.42	13954.17	13884.86	13912.64	7222	0	200
2022.03.04	12:00:00	13911.91	13986.20	13900.46	13912.86	6588	0	200
2022.03.04	13:00:00	13913.99	13946.56	13899.53	13923.69	5987	0	200
2022.03.04	14:00:00	13924.08	13941.42	13873.21	13930.23	6096	0	200
2022.03.04	15:00:00	13930.35	14009.96	13892.35	13911.35	7620	0	200
2022.03.04	16:00:00	13911.49	13995.32	13836.20	13924.56	9616	0	100
2022.03.04	17:00:00	13923.94	13951.01	13779.46	13783.40	10756	0	100
2022.03.04	18:00:00	13785.03	13826.30	13735.40	13789.19	10039	0	100
2022.03.04	19:00:00	13790.43	13890.06	13766.93	13868.49	10044	0	100
2022.03.04	20:00:00	13868.48	13935.95	13805.22	13811.28	9672	0	100
2022.03.04	21:00:00	13812.65	13848.20	13743.77	13750.62	9744	0	100
2022.03.04	22:00:00	13751.00	13851.95	13747.84	13836.29	10382	0	100
2022.03.04	23:00:00	13836.67	13838.92	13797.22	13806.84	1666	0	200
2022.03.07	01:00:00	13764.88	13764.88	13565.88	13586.38	5987	0	200
2022.03.07	02:00:00	13585.38	13624.88	13550.09	13571.59	5484	0	200
2022.03.07	03:00:00	13572.34	13594.33	13541.59	13553.10	5015	0	200
2022.03.07	04:00:00	13552.85	13576.62	13531.09	13548.83	4548	0	200
2022.03.07	05:00:00	13548.58	13612.34	13539.21	13592.46	4504	0	200
2022.03.07	06:00:00	13592.84	13623.34	13591.70	13618.84	2986	0	200
2022.03.07	07:00:00	13618.34	13671.47	13594.79	13603.14	4636	0	200
2022.03.07	08:00:00	13601.89	13626.59	13575.86	13625.84	3652	0	200
2022.03.07	09:00:00	13624.72	13640.10	13546.52	13564.02	6637	0	200
2022.03.07	10:00:00	13566.14	13626.41	13549.26	13602.32	9055	0	200
2022.03.07	11:00:00	13601.94	13652.41	13573.93	13606.27	7807	0	200
2022.03.07	12:00:00	13607.15	13638.79	13592.22	13592.97	6865	0	200
2022.03.07	13:00:00	13592.60	13657.51	13568.93	13653.95	7305	0	200
2022.03.07	14:00:00	13655.33	13776.83	13654.08	13713.99	8383	0	200
2022.03.07	15:00:00	13714.49	13800.10	13705.69	13787.77	7661	0	200
2022.03.07	16:00:00	13788.77	13880.79	13675.92	13675.92	9463	0	100
2022.03.07	17:00:00	13674.80	13694.68	13542.52	13563.72	10819	0	100
2022.03.07	18:00:00	13565.09	13643.49	13552.21	13559.54	10257	0	100
2022.03.07	19:00:00	13556.66	13589.70	13496.77	13522.19	10189	0	100
2022.03.07	20:00:00	13520.94	13563.89	13461.81	13479.45	10093	0	100
2022.03.07	21:00:00	13478.83	13524.66	13411.07	13421.82	9759	0	100
2022.03.07	22:00:00	13421.57	13434.36	13315.81	13321.23	10082	0	100
2022.03.07	23:00:00	13321.61	13329.40	13266.06	13269.80	3868	0	100
2022.03.08	01:00:00	13272.75	13290.00	13255.50	13269.13	3736	0	200
2022.03.08	02:00:00	13269.38	13312.18	13265.01	13290.69	4890	0	200
2022.03.08	03:00:00	13290.57	13380.08	13290.57	13350.37	5590	0	200
2022.03.08	04:00:00	13349.62	13359.08	13305.85	13308.60	4456	0	200
2022.03.08	05:00:00	13307.97	13320.82	13287.97	13306.36	4095	0	200
2022.03.08	06:00:00	13306.61	13311.11	13267.26	13275.50	3526	0	200
2022.03.08	07:00:00	13274.13	13296.63	13202.89	13204.74	5041	0	200
2022.03.08	08:00:00	13204.86	13227.11	13105.91	13155.75	5036	0	200
2022.03.08	09:00:00	13155.13	13218.54	13111.39	13160.52	6422	0	200
2022.03.08	10:00:00	13161.02	13372.02	13159.77	13314.39	8978	0	200
2022.03.08	11:00:00	13315.14	13378.60	13310.78	13352.88	7372	0	200
2022.03.08	12:00:00	13352.48	13361.77	13285.50	13344.84	6963	0	200
2022.03.08	13:00:00	13344.47	13359.47	13302.97	13351.85	6203	0	200
2022.03.08	14:00:00	13351.60	13419.97	13294.18	13310.46	7436	0	200
2022.03.08	15:00:00	13308.96	13323.18	13232.19	13291.32	8472	0	200
2022.03.08	16:00:00	13291.01	13374.84	13223.10	13254.21	13665	0	100
2022.03.08	17:00:00	13254.08	13324.20	13124.93	13313.17	16120	0	100
2022.03.08	18:00:00	13313.92	13342.51	13123.30	13225.29	15227	0	100
2022.03.08	19:00:00	13225.67	13617.41	13213.68	13589.47	15899	0	100
2022.03.08	20:00:00	13590.10	13664.94	13354.34	13355.98	14951	0	100
2022.03.08	21:00:00	13355.85	13476.81	13294.04	13422.69	15427	0	100
2022.03.08	22:00:00	13423.69	13512.01	13255.33	13260.86	15622	0	100
2022.03.08	23:00:00	13257.74	13261.87	13185.10	13198.20	4437	0	100
2022.03.09	01:00:00	13199.45	13259.58	13197.45	13252.83	3748	0	200
2022.03.09	02:00:00	13252.58	13282.28	13252.08	13280.91	5664	0	200
2022.03.09	03:00:00	13281.29	13349.12	13268.02	13314.37	6908	0	200
2022.03.09	04:00:00	13314.74	13336.87	13248.88	13263.77	5683	0	200
2022.03.09	05:00:00	13264.27	13281.79	13224.76	13257.15	5195	0	200
2022.03.09	06:00:00	13257.78	13345.67	13257.03	13329.45	4990	0	200
2022.03.09	07:00:00	13329.82	13338.58	13256.81	13289.16	5789	0	200
2022.03.09	08:00:00	13287.41	13354.46	13287.41	13329.86	5290	0	200
2022.03.09	09:00:00	13328.86	13439.07	13300.10	13425.82	8890	0	200
2022.03.09	10:00:00	13426.07	13452.46	13359.85	13449.46	11359	0	200
2022.03.09	11:00:00	13449.34	13556.57	13441.20	13550.06	9773	0	200
2022.03.09	12:00:00	13550.56	13567.69	13504.30	13519.26	9086	0	200
2022.03.09	13:00:00	13519.51	13573.56	13497.30	13514.19	8497	0	200
2022.03.09	14:00:00	13514.69	13571.33	13488.97	13565.17	8428	0	200
2022.03.09	15:00:00	13564.92	13609.69	13548.92	13554.30	8742	0	200
2022.03.09	16:00:00	13554.67	13643.56	13499.82	13570.99	13838	0	100
2022.03.09	17:00:00	13570.61	13683.95	13555.05	13667.28	14308	0	100
2022.03.09	18:00:00	13667.90	13674.90	13582.99	13667.70	13242	0	100
2022.03.09	19:00:00	13667.57	13749.93	13637.28	13723.48	12478	0	100
2022.03.09	20:00:00	13724.73	13739.46	13661.21	13692.43	11987	0	100
2022.03.09	21:00:00	13692.56	13747.19	13685.43	13722.74	12122	0	100
2022.03.09	22:00:00	13722.99	13795.95	13703.54	13741.60	12463	0	100
2022.03.09	23:00:00	13741.47	13822.53	13717.47	13776.20	5184	0	100
2022.03.10	01:00:00	13775.73	13775.85	13727.73	13747.23	4258	0	200
2022.03.10	02:00:00	13747.11	13757.25	13731.12	13743.53	4998	0	200
2022.03.10	03:00:00	13742.40	13754.50	13703.51	13725.52	5841	0	200
2022.03.10	04:00:00	13725.65	13763.90	13724.39	13730.14	4488	0	200
2022.03.10	05:00:00	13730.39	13739.43	13704.68	13730.54	4473	0	200
2022.03.10	06:00:00	13730.67	13735.67	13670.95	13683.33	3925	0	200
2022.03.10	07:00:00	13683.58	13716.44	13669.83	13709.69	4330	0	200
2022.03.10	08:00:00	13710.94	13716.18	13682.43	13706.05	3891	0	200
2022.03.10	09:00:00	13705.93	13721.52	13683.01	13711.69	6405	0	200
2022.03.10	10:00:00	13711.81	13720.65	13588.89	13625.60	10860	0	200
2022.03.10	11:00:00	13625.59	13706.38	13606.56	13620.21	10391	0	200
2022.03.10	12:00:00	13620.46	13647.21	13580.85	13583.60	9082	0	200
2022.03.10	13:00:00	13582.72	13604.83	13530.24	13547.68	8538	0	200
2022.03.10	14:00:00	13547.43	13580.54	13512.71	13517.17	8961	0	200
2022.03.10	15:00:00	13517.29	13622.58	13508.44	13521.31	10960	0	200
2022.03.10	16:00:00	13521.18	13595.04	13488.47	13580.25	12985	0	100
2022.03.10	17:00:00	13579.75	13612.88	13436.00	13449.33	14420	0	100
2022.03.10	18:00:00	13448.33	13470.82	13400.41	13465.78	12844	0	100
2022.03.10	19:00:00	13465.42	13510.57	13428.59	13435.42	11847	0	100
2022.03.10	20:00:00	13436.55	13545.65	13424.25	13530.02	12387	0	100
2022.03.10	21:00:00	13529.89	13637.26	13522.04	13620.55	13016	0	100
2022.03.10	22:00:00	13621.30	13631.97	13552.85	13593.33	13263	0	100
2022.03.10	23:00:00	13591.32	13592.07	13560.70	13577.60	3489	0	100
2022.03.11	01:00:00	13575.34	13616.84	13559.59	13598.21	2428	0	200
2022.03.11	02:00:00	13597.84	13601.43	13559.80	13565.30	3997	0	200
2022.03.11	03:00:00	13565.05	13566.42	13501.30	13509.79	5459	0	200
2022.03.11	04:00:00	13510.17	13539.66	13483.02	13494.27	4024	0	200
2022.03.11	05:00:00	13494.39	13500.64	13456.30	13497.05	3089	0	200
2022.03.11	06:00:00	13497.18	13510.91	13491.20	13492.67	1923	0	200
2022.03.11	07:00:00	13492.92	13568.50	13481.54	13557.62	3378	0	200
2022.03.11	08:00:00	13557.75	13599.57	13548.50	13589.79	3190	0	200
2022.03.11	09:00:00	13590.41	13662.54	13587.63	13605.27	5144	0	200
2022.03.11	10:00:00	13604.89	13615.31	13543.38	13583.93	9174	0	200
2022.03.11	11:00:00	13582.91	13655.29	13582.90	13642.26	6733	0	200
2022.03.11	12:00:00	13642.75	13683.92	13637.04	13654.91	6346	0	200
2022.03.11	13:00:00	13654.54	13860.88	13620.71	13815.07	9291	0	200
2022.03.11	14:00:00	13815.72	13827.17	13760.20	13772.60	7886	0	200
2022.03.11	15:00:00	13772.88	13781.55	13733.30	13736.92	7948	0	200
2022.03.11	16:00:00	13739.79	13755.66	13574.67	13595.38	11217	0	100
2022.03.11	17:00:00	13594.38	13594.38	13508.14	13574.79	12954	0	100
2022.03.11	18:00:00	13574.38	13576.51	13415.39	13462.97	12228	0	100
2022.03.11	19:00:00	13462.22	13485.30	13404.92	13449.97	10997	0	100
2022.03.11	20:00:00	13449.48	13518.88	13437.91	13439.58	10255	0	100
2022.03.11	21:00:00	13439.85	13491.52	13410.37	13425.54	10447	0	100
2022.03.11	22:00:00	13425.29	13435.75	13284.33	13301.46	11292	0	100
2022.03.11	23:00:00	13301.34	13334.47	13298.46	13303.90	3154	0	100
2022.03.14	00:00:00	13370.70	13402.80	13337.92	13360.79	3994	0	200
2022.03.14	01:00:00	13360.66	13383.16	13342.66	13371.78	3790	0	200
2022.03.14	02:00:00	13371.53	13411.69	13344.81	13389.94	4413	0	200
2022.03.14	03:00:00	13390.19	13400.31	13352.56	13357.81	3520	0	200
2022.03.14	04:00:00	13357.68	13357.81	13293.30	13311.17	3772	0	200
2022.03.14	05:00:00	13310.80	13333.92	13288.30	13314.42	3117	0	200
2022.03.14	06:00:00	13314.67	13349.17	13313.55	13341.55	1862	0	200
2022.03.14	07:00:00	13341.67	13365.80	13318.42	13336.80	2885	0	200
2022.03.14	08:00:00	13336.68	13400.28	13315.50	13373.15	3630	0	200
2022.03.14	09:00:00	13372.28	13403.16	13333.56	13359.65	5041	0	200
2022.03.14	10:00:00	13359.40	13389.97	13302.14	13336.02	8156	0	200
2022.03.14	11:00:00	13335.52	13445.58	13325.27	13411.76	7876	0	200
2022.03.14	12:00:00	13412.01	13415.05	13359.89	13387.01	6683	0	200
2022.03.14	13:00:00	13386.26	13386.38	13226.54	13236.08	6725	0	200
2022.03.14	14:00:00	13233.69	13320.31	13226.30	13312.62	7127	0	200
2022.03.14	15:00:00	13313.00	13339.08	13205.30	13274.16	11091	0	100
2022.03.14	16:00:00	13273.42	13391.78	13235.98	13369.92	13562	0	100
2022.03.14	17:00:00	13369.67	13377.54	13175.51	13190.33	12258	0	100
2022.03.14	18:00:00	13189.21	13189.52	13077.87	13078.62	12011	0	100
2022.03.14	19:00:00	13079.75	13107.48	13024.22	13068.97	12359	0	100
2022.03.14	20:00:00	13069.10	13092.50	13029.91	13080.05	12105	0	100
2022.03.14	21:00:00	13079.93	13119.96	13016.82	13050.74	13124	0	100
2022.03.14	22:00:00	13049.86	13090.21	13044.37	13082.20	4041	0	100
2022.03.15	00:00:00	13082.30	13114.78	13068.25	13103.56	2323	0	200
2022.03.15	01:00:00	13103.31	13117.16	13086.47	13107.31	2657	0	200
2022.03.15	02:00:00	13107.18	13112.55	13073.41	13092.40	4230	0	200
2022.03.15	03:00:00	13092.48	13108.06	13048.99	13065.19	6405	0	200
2022.03.15	04:00:00	13064.57	13140.19	13062.46	13114.31	6724	0	200
2022.03.15	05:00:00	13114.81	13129.90	13102.44	13107.13	4256	0	200
2022.03.15	06:00:00	13108.01	13126.43	13103.47	13120.95	2006	0	200
2022.03.15	07:00:00	13121.44	13122.69	13073.09	13084.45	4868	0	200
2022.03.15	08:00:00	13083.83	13089.41	13050.87	13060.45	4345	0	200
2022.03.15	09:00:00	13061.58	13062.57	12957.77	13012.02	8371	0	200
2022.03.15	10:00:00	13013.01	13083.37	12963.33	12970.41	9565	0	200
2022.03.15	11:00:00	12970.40	13040.64	12942.59	13005.87	7793	0	200
2022.03.15	12:00:00	13006.12	13098.04	12999.52	13074.60	7707	0	200
2022.03.15	13:00:00	13074.73	13121.19	13057.34	13079.14	7316	0	200
2022.03.15	14:00:00	13078.87	13184.98	13065.54	13143.66	8034	0	200
2022.03.15	15:00:00	13143.65	13208.25	13088.70	13182.18	12264	0	100
2022.03.15	16:00:00	13183.04	13321.53	13161.93	13291.10	14037	0	100
2022.03.15	17:00:00	13290.97	13404.61	13283.88	13321.73	12994	0	100
2022.03.15	18:00:00	13321.30	13385.20	13283.94	13348.22	12850	0	100
2022.03.15	19:00:00	13348.21	13366.41	13282.62	13334.80	11655	0	100
2022.03.15	20:00:00	13334.55	13382.02	13261.35	13377.63	11961	0	100
2022.03.15	21:00:00	13376.76	13486.55	13366.21	13459.54	12182	0	100
2022.03.15	22:00:00	13456.79	13461.97	13433.02	13445.70	5058	0	100
2022.03.16	00:00:00	13447.30	13451.94	13429.86	13440.35	1504	0	200
2022.03.16	01:00:00	13440.60	13477.54	13432.37	13455.46	2779	0	200
2022.03.16	02:00:00	13455.58	13460.33	13415.68	13428.90	4652	0	200
2022.03.16	03:00:00	13429.02	13442.99	13417.42	13442.49	6003	0	200
2022.03.16	04:00:00	13442.74	13468.06	13438.63	13449.61	5414	0	200
2022.03.16	05:00:00	13449.49	13470.89	13436.14	13451.10	4748	0	200
2022.03.16	06:00:00	13451.23	13468.35	13446.39	13462.48	2407	0	200
2022.03.16	07:00:00	13462.61	13594.11	13457.13	13558.31	7296	0	200
2022.03.16	08:00:00	13557.94	13594.74	13546.46	13593.39	6028	0	200
2022.03.16	09:00:00	13593.51	13624.07	13579.17	13620.00	6878	0	200
2022.03.16	10:00:00	13618.88	13680.00	13601.98	13662.25	10341	0	200
2022.03.16	11:00:00	13662.13	13703.46	13659.88	13675.27	7477	0	200
2022.03.16	12:00:00	13675.26	13721.00	13669.76	13698.85	8231	0	200
2022.03.16	13:00:00	13698.22	13708.00	13665.47	13704.25	7090	0	200
2022.03.16	14:00:00	13704.13	13714.98	13642.25	13649.38	7954	0	200
2022.03.16	15:00:00	13649.88	13747.71	13614.42	13721.13	11846	0	100
2022.03.16	16:00:00	13721.88	13867.38	13692.85	13834.50	14378	0	100
2022.03.16	17:00:00	13834.75	13844.38	13792.56	13816.64	12609	0	100
2022.03.16	18:00:00	13817.89	13831.79	13713.38	13728.84	11595	0	100
2022.03.16	19:00:00	13728.96	13757.01	13665.54	13747.50	11738	0	100
2022.03.16	20:00:00	13711.75	13786.29	13466.25	13737.00	16376	0	100
2022.03.16	21:00:00	13736.50	13957.88	13703.13	13956.75	14458	0	100
2022.03.16	22:00:00	13956.00	14028.13	13937.25	14000.30	6618	0	100
2022.03.17	00:00:00	13992.20	13996.00	13956.00	13961.50	2824	0	200
2022.03.17	01:00:00	13961.63	13984.25	13948.25	13979.88	2997	0	200
2022.03.17	02:00:00	13978.38	13995.38	13960.13	13991.63	4768	0	200
2022.03.17	03:00:00	13991.50	13993.13	13902.13	13920.38	7142	0	200
2022.03.17	04:00:00	13920.25	13956.00	13915.63	13943.88	6167	0	200
2022.03.17	05:00:00	13942.75	13948.13	13917.13	13940.13	4551	0	200
2022.03.17	06:00:00	13940.50	13976.00	13921.38	13968.00	3063	0	200
2022.03.17	07:00:00	13968.13	13985.50	13953.38	13960.63	4690	0	200
2022.03.17	08:00:00	13960.00	14007.00	13955.63	14000.75	3839	0	200
2022.03.17	09:00:00	14000.63	14023.13	13930.63	13973.25	6657	0	200
2022.03.17	10:00:00	13972.50	13981.29	13916.71	13929.12	9237	0	200
2022.03.17	11:00:00	13930.99	13941.84	13896.27	13928.22	8022	0	200
2022.03.17	12:00:00	13928.09	13929.34	13839.48	13916.91	8625	0	200
2022.03.17	13:00:00	13916.40	13933.24	13869.50	13894.65	7168	0	200
2022.03.17	14:00:00	13893.91	13928.86	13834.91	13857.36	8269	0	200
2022.03.17	15:00:00	13857.23	13983.79	13820.30	13981.35	11757	0	100
2022.03.17	16:00:00	13981.11	14014.43	13852.57	13881.83	14107	0	100
2022.03.17	17:00:00	13880.46	13957.16	13847.50	13925.65	12789	0	100
2022.03.17	18:00:00	13926.65	13996.04	13907.72	13986.00	11975	0	100
2022.03.17	19:00:00	13985.63	14094.27	13946.19	14071.64	11719	0	100
2022.03.17	20:00:00	14072.27	14083.94	14018.00	14063.61	11522	0	100
2022.03.17	21:00:00	14063.63	14121.50	14009.98	14121.50	12222	0	100
2022.03.17	22:00:00	14123.11	14134.09	14041.78	14056.40	6403	0	100
2022.03.18	00:00:00	14063.60	14074.95	14021.06	14029.80	3145	0	200
2022.03.18	01:00:00	14029.67	14040.91	14021.31	14026.56	3035	0	200
2022.03.18	02:00:00	14027.81	14053.52	13983.44	13988.96	5395	0	200
2022.03.18	03:00:00	13989.34	13997.95	13970.04	13996.08	6272	0	200
2022.03.18	04:00:00	13996.33	14001.57	13978.63	13990.35	4575	0	200
2022.03.18	05:00:00	13990.48	13999.96	13976.02	13995.72	3818	0	200
2022.03.18	06:00:00	13994.10	13997.23	13982.50	13991.63	2242	0	200
2022.03.18	07:00:00	13991.50	14005.89	13983.03	14001.08	5195	0	200
2022.03.18	08:00:00	14000.58	14063.17	13999.09	14025.52	4873	0	200
2022.03.18	09:00:00	14025.02	14046.12	13995.81	14046.12	5753	0	200
2022.03.18	10:00:00	14045.50	14055.49	14004.35	14032.02	8409	0	200
2022.03.18	11:00:00	14031.91	14041.89	13999.33	14028.75	7056	0	200
2022.03.18	12:00:00	14028.63	14044.92	13998.33	14012.92	7644	0	200
2022.03.18	13:00:00	14012.77	14018.24	13978.81	13995.74	7609	0	200
2022.03.18	14:00:00	13994.87	14030.27	13981.46	14006.35	7783	0	200
2022.03.18	15:00:00	14006.36	14158.05	13993.80	14156.49	12120	0	100
2022.03.18	16:00:00	14158.22	14250.60	14145.01	14212.85	14277	0	100
2022.03.18	17:00:00	14213.22	14282.20	14205.22	14246.07	13191	0	100
2022.03.18	18:00:00	14246.82	14316.60	14230.84	14302.51	11879	0	100
2022.03.18	19:00:00	14302.90	14330.06	14288.62	14311.93	10754	0	100
2022.03.18	20:00:00	14312.05	14342.25	14290.40	14341.15	10859	0	100
2022.03.18	21:00:00	14341.02	14428.12	14329.07	14413.46	11550	0	100
2022.03.18	22:00:00	14414.21	14443.59	14399.99	14442.00	4574	0	200
2022.03.21	00:00:00	14413.50	14437.97	14405.64	14419.63	4128	0	200
2022.03.21	01:00:00	14419.76	14420.13	14405.66	14407.66	2600	0	200
2022.03.21	02:00:00	14407.79	14409.53	14374.24	14393.47	4038	0	200
2022.03.21	03:00:00	14393.60	14396.45	14350.09	14350.34	5653	0	200
2022.03.21	04:00:00	14350.47	14380.85	14343.23	14365.41	5343	0	200
2022.03.21	05:00:00	14365.16	14376.56	14362.16	14373.18	3315	0	200
2022.03.21	06:00:00	14373.31	14375.39	14353.11	14361.55	2276	0	200
2022.03.21	07:00:00	14361.67	14362.67	14310.30	14332.13	5125	0	200
2022.03.21	08:00:00	14332.38	14359.84	14323.04	14348.44	4513	0	200
2022.03.21	09:00:00	14348.56	14370.72	14314.37	14351.20	5343	0	200
2022.03.21	10:00:00	14351.58	14378.48	14340.15	14350.14	7547	0	200
2022.03.21	11:00:00	14350.13	14384.23	14324.33	14369.09	6417	0	200
2022.03.21	12:00:00	14369.08	14377.34	14348.01	14365.75	5401	0	200
2022.03.21	13:00:00	14365.49	14428.81	14363.59	14402.88	6919	0	200
2022.03.21	14:00:00	14403.12	14408.12	14364.60	14370.54	6336	0	200
2022.03.21	15:00:00	14370.41	14470.98	14299.45	14309.23	10976	0	100
2022.03.21	16:00:00	14310.36	14364.70	14235.91	14350.64	13882	0	100
2022.03.21	17:00:00	14351.02	14461.43	14330.95	14447.38	12884	0	100
2022.03.21	18:00:00	14448.76	14456.04	14252.87	14260.32	13869	0	100
2022.03.21	19:00:00	14260.94	14276.20	14191.05	14267.64	13248	0	100
2022.03.21	20:00:00	14266.76	14345.89	14233.25	14258.27	12814	0	100
2022.03.21	21:00:00	14257.15	14377.58	14248.55	14375.23	13020	0	100
2022.03.21	22:00:00	14375.86	14401.72	14370.36	14397.40	4452	0	200
2022.03.22	00:00:00	14389.50	14392.74	14368.03	14372.16	2046	0	200
2022.03.22	01:00:00	14371.91	14374.41	14344.46	14344.59	2474	0	200
2022.03.22	02:00:00	14344.34	14346.62	14313.26	14313.76	4567	0	200
2022.03.22	03:00:00	14313.63	14327.05	14295.78	14315.75	6126	0	200
2022.03.22	04:00:00	14316.38	14349.46	14306.27	14329.49	5486	0	200
2022.03.22	05:00:00	14329.61	14339.10	14315.80	14326.63	4579	0	200
2022.03.22	06:00:00	14326.38	14337.85	14307.90	14317.15	3164	0	200
2022.03.22	07:00:00	14316.77	14341.00	14303.72	14334.17	4636	0	200
2022.03.22	08:00:00	14334.04	14353.85	14327.93	14331.01	4135	0	200
2022.03.22	09:00:00	14330.89	14393.80	14326.30	14383.17	5269	0	200
2022.03.22	10:00:00	14381.92	14443.55	14374.99	14429.98	7942	0	200
2022.03.22	11:00:00	14430.10	14450.77	14409.44	14420.32	6414	0	200
2022.03.22	12:00:00	14420.31	14436.20	14396.53	14423.06	6068	0	200
2022.03.22	13:00:00	14423.07	14425.87	14382.26	14386.19	6132	0	200
2022.03.22	14:00:00	14386.08	14401.70	14362.93	14398.39	6611	0	200
2022.03.22	15:00:00	14398.38	14490.10	14377.35	14469.26	11178	0	100
2022.03.22	16:00:00	14471.38	14636.60	14471.38	14614.68	13311	0	100
2022.03.22	17:00:00	14615.17	14685.99	14594.96	14626.78	12345	0	100
2022.03.22	18:00:00	14627.53	14645.29	14574.12	14613.06	12333	0	100
2022.03.22	19:00:00	14612.31	14647.93	14584.59	14645.51	11473	0	100
2022.03.22	20:00:00	14645.54	14660.57	14593.49	14643.93	12185	0	100
2022.03.22	21:00:00	14645.07	14691.12	14629.66	14656.14	12313	0	100
2022.03.22	22:00:00	14655.03	14669.23	14651.16	14655.60	4947	0	200
2022.03.23	00:00:00	14654.30	14672.15	14631.09	14665.29	3101	0	200
2022.03.23	01:00:00	14665.41	14669.92	14652.07	14667.42	2342	0	200
2022.03.23	02:00:00	14666.18	14677.41	14634.35	14639.09	4712	0	200
2022.03.23	03:00:00	14639.21	14651.93	14633.47	14649.98	5190	0	200
2022.03.23	04:00:00	14649.86	14675.07	14627.66	14666.34	4853	0	200
2022.03.23	05:00:00	14666.59	14671.58	14651.28	14653.02	3807	0	200
2022.03.23	06:00:00	14653.15	14666.25	14647.52	14664.13	2485	0	200
2022.03.23	07:00:00	14663.75	14669.71	14652.43	14667.43	3495	0	200
2022.03.23	08:00:00	14668.93	14677.51	14657.00	14661.25	3137	0	200
2022.03.23	09:00:00	14661.50	14663.50	14637.67	14653.23	4070	0	200
2022.03.23	10:00:00	14653.11	14661.07	14614.78	14632.91	6887	0	200
2022.03.23	11:00:00	14633.04	14640.61	14584.26	14593.90	6278	0	200
2022.03.23	12:00:00	14593.77	14602.57	14560.89	14573.59	5881	0	200
2022.03.23	13:00:00	14573.60	14582.73	14529.15	14544.96	6476	0	200
2022.03.23	14:00:00	14546.09	14565.94	14521.91	14530.74	7338	0	200
2022.03.23	15:00:00	14530.85	14561.54	14463.80	14493.97	11965	0	100
2022.03.23	16:00:00	14493.46	14611.14	14468.62	14591.10	14252	0	100
2022.03.23	17:00:00	14591.35	14656.56	14581.32	14655.22	12765	0	100
2022.03.23	18:00:00	14655.47	14684.43	14567.08	14602.27	12714	0	100
2022.03.23	19:00:00	14601.69	14610.83	14495.67	14533.49	12923	0	100
2022.03.23	20:00:00	14533.37	14554.20	14469.37	14502.82	12510	0	100
2022.03.23	21:00:00	14503.08	14531.58	14443.44	14446.06	12777	0	100
2022.03.23	22:00:00	14445.44	14466.00	14443.68	14465.70	4856	0	200
2022.03.24	00:00:00	14463.80	14472.54	14454.69	14466.93	2209	0	200
2022.03.24	01:00:00	14467.06	14481.53	14462.81	14474.18	2504	0	200
2022.03.24	02:00:00	14474.43	14499.38	14457.23	14471.46	4767	0	200
2022.03.24	03:00:00	14471.09	14486.76	14449.32	14480.21	5343	0	200
2022.03.24	04:00:00	14480.58	14495.91	14473.47	14491.96	4751	0	200
2022.03.24	05:00:00	14492.21	14519.59	14482.80	14518.97	3637	0	200
2022.03.24	06:00:00	14519.09	14524.33	14512.39	14515.13	3031	0	200
